x_fit_1,y_fit_1,x_fit_2,y_fit_2,x_fit_3,y_fit_3,x_fit_4,y_fit_4,x_fit_5,y_fit_5,x_fit_6,y_fit_6,x_fit_7,y_fit_7,x_fit_8,y_fit_8,x_fit_9,y_fit_9,x_fit_10,y_fit_10
40.0,0.02742504557849525,40.0,0.018908536767452466,40.0,0.012600125995869675,40.0,0.019860346333203726,40.0,0.017545013342564468,40.0,0.010812535940749879,40.0,0.018118006652350138,40.0,0.05330990407131276,40.0,0.007812778706568414,40.0,0.06205838653343239
40.120240480961925,0.02744488561085928,40.120240480961925,0.018931582622963457,40.120240480961925,0.012611770227056113,40.120240480961925,0.019874643421205148,40.120240480961925,0.017757130397264422,40.120240480961925,0.010905975311103426,40.120240480961925,0.01813778136948598,40.120240480961925,0.05338546309748732,40.120240480961925,0.007983517350396438,40.120240480961925,0.06215772521866727
40.24048096192385,0.02746587473682204,40.24048096192385,0.018956076883944618,40.24048096192385,0.012624198302772583,40.24048096192385,0.01988991557052128,40.24048096192385,0.017980090317436043,40.24048096192385,0.01100464701707109,40.24048096192385,0.018158902086524587,40.24048096192385,0.053465344722005606,40.24048096192385,0.008163387438685882,40.24048096192385,0.0622627251993739
40.36072144288577,0.02748807945566865,40.36072144288577,0.018982110501921095,40.36072144288577,0.012637462966672645,40.36072144288577,0.019906229246836292,40.36072144288577,0.018214442045450484,40.36072144288577,0.011108842921724236,40.36072144288577,0.018181460357420368,40.36072144288577,0.05354979544113976,40.36072144288577,0.008352873750954923,40.36072144288577,0.062373707734841174
40.480961923847694,0.027511570108650747,40.480961923847694,0.019009780129393136,40.480961923847694,0.012651620508423004,40.480961923847694,0.019923655441785763,40.480961923847694,0.01846076175553321,40.480961923847694,0.01121887103785307,40.480961923847694,0.018205553954575394,40.480961923847694,0.053639075714303035,40.480961923847694,0.008552486407992454,40.480961923847694,0.0624910121530487
40.60120240480962,0.027536421100188974,40.60120240480962,0.019039188475851166,40.60120240480962,0.012666731001684965,40.60120240480962,0.019942269980482746,40.60120240480962,0.01871965414569344,40.60120240480962,0.011335056406515357,40.60120240480962,0.01823128728993783,40.60120240480962,0.05373346074401111,40.60120240480962,0.008762762152960263,40.60120240480962,0.06261499684791222
40.721442885771545,0.027562711131719986,40.721442885771545,0.01907044468585067,40.721442885771545,0.012682858558008818,40.721442885771545,0.01996215384984528,40.721442885771545,0.018991753784674163,40.721442885771545,0.011457742021634753,40.721442885771545,0.018258771864437875,40.721442885771545,0.05383324129811069,40.721442885771545,0.008984265692423908,40.721442885771545,0.0627460403293292
40.84168336673347,0.027590523448899812,40.84168336673347,0.019103664740491296,40.84168336673347,0.012700071597696979,40.84168336673347,0.01998339354911913,40.84168336673347,0.019277726515580722,40.84168336673347,0.011587289802858574,40.84168336673347,0.018288126747642977,40.84168336673347,0.053938724576411,40.84168336673347,0.009217591099568136,40.84168336673347,0.06288454232855284
40.96192384769539,0.02761994610291419,40.96192384769539,0.01913897188372362,40.96192384769539,0.012718443138760723,40.96192384769539,0.020006081464080977,40.96192384769539,0.01957827091781473,40.96192384769539,0.011724081618966662,40.96192384769539,0.01831947908963549,40.96192384769539,0.05405023512394285,40.96192384769539,0.0094633632818723,40.96192384769539,0.06303092496151158
41.08216432865731,0.0276510722266873,41.08216432865731,0.019176497074990275,41.08216432865731,0.012738051105168508,41.08216432865731,0.020030316266504564,41.08216432865731,0.019894119828896113,41.08216432865731,0.011868520364204474,41.08216432865731,0.01835296466724471,41.08216432865731,0.054168115793160505,41.08216432865731,0.009722239515531118,41.08216432865731,0.06318563395277826
41.20240480961924,0.02768400032682292,41.20240480961924,0.019216379469795833,41.20240480961924,0.01275897865566182,41.20240480961924,0.02005620334057554,41.20240480961924,0.020226041927697128,41.20240480961924,0.012021031089994173,41.20240480961924,0.018388728466901597,41.20240480961924,0.05429272875749245,41.20240480961924,0.009994911048904716,41.20240480961924,0.0633491399229779
41.322645290581164,0.027718834592157054,41.322645290581164,0.019258766929892052,41.322645290581164,0.012781314534497105,41.322645290581164,0.020083855238050553,41.322645290581164,0.02057484338053792,41.322645290581164,0.012182062194557391,41.322645290581164,0.01842692530652896,41.322645290581164,0.05442445657873954,41.322645290581164,0.010282104777268862,41.322645290581164,0.06352193974250496
41.44288577154309,0.027755685219847975,41.44288577154309,0.019303816564862325,41.44288577154309,0.0128051534455602,41.44288577154309,0.02011339216407235,41.44288577154309,0.020941369551500028,41.44288577154309,0.01235208667306066,41.44288577154309,0.018467720499032787,41.44288577154309,0.0545637033309103,41.44288577154309,0.010584584991107707,41.44288577154309,0.06370455795449984
41.56312625250501,0.027794668759979064,41.56312625250501,0.01935169530699098,41.56312625250501,0.012830596451392898,41.56312625250501,0.020144942495676447,41.56312625250501,0.02132650677820102,41.56312625250501,0.01253160343096954,41.56312625250501,0.0185112905601222,41.56312625250501,0.05471089578317478,41.56312625250501,0.010903155200146768,41.56312625250501,0.06389754827010637
41.68336673346693,0.027835908479701365,41.68336673346693,0.019402580521410393,41.68336673346693,0.012857751398770193,41.68336673346693,0.02017864333515567,41.68336673346693,0.021731184214137868,41.68336673346693,0.012721138663368738,41.68336673346693,0.0185578239633563,41.68336673346693,0.05486648464470824,41.68336673346693,0.011238660035260719,41.68336673346693,0.06410149513909948
