bin_centers_min,f_min,bin_centers_max,f_max
24.544617000000002,27.113200055298062,24.544617000000002,3.2950748650924337
24.979035,26.86377022507614,24.979035,3.3672044666030274
25.413453,26.97890537568731,25.413453,3.4694925842576083
25.847870999999998,26.889817099050486,25.847870999999998,3.6311253312775866
26.282289,27.025229616599027,26.282289,3.5692624978314864
26.716707,27.096678197862936,26.716707,3.353101174876749
27.151125,26.915564281472015,27.151125,3.5957516673543974
27.585543000000005,26.940987280123508,27.585543000000005,3.4059170271696875
28.019961000000002,26.8356773706436,28.019961000000002,3.1054953015627067
28.454379,26.959279133448,28.454379,3.034694828024903
28.888797000000004,27.027678646509095,28.888797000000004,3.2885428714242124
29.323215000000005,26.977718146241635,29.323215000000005,3.150993461918037
29.757633000000002,26.65455709760249,29.757633000000002,3.237364566854298
30.192051,26.72950296378503,30.192051,3.279135437522654
30.626469000000004,26.40286053352713,30.626469000000004,3.3494729665049316
31.060887000000005,26.437001581716352,31.060887000000005,2.9613817489248833
31.495305000000002,26.495899748374608,31.495305000000002,2.9428758519877487
31.929723000000006,26.16606688994165,31.929723000000006,2.9294535535392408
32.364141000000004,26.0895683829422,32.364141000000004,3.181815441975391
32.798559000000004,26.07094569775203,32.798559000000004,3.071272275164385
33.232977,26.036849860978517,33.232977,2.770290355928414
33.667395000000006,25.90247350216199,33.667395000000006,2.5859559601818507
34.101813,25.894111726823652,34.101813,2.7196337551472896
34.536231,25.92608650975248,34.536231,2.636510258382887
34.970649,25.728742256151506,34.970649,2.4657015958279658
35.405067,25.55773952812801,35.405067,2.656260029902988
35.839485,25.647846444143365,35.839485,2.576988046592141
36.273903000000004,25.806658594207008,36.273903000000004,2.617131554683402
36.708321000000005,25.758243325804006,36.708321000000005,2.4963288903329452
37.142739000000006,25.702145731126272,37.142739000000006,2.3589774174069396
37.577157,25.68155274315314,37.577157,2.530746543530758
38.011575,25.679475947531852,38.011575,2.296459892425533
38.445993,25.631032269101645,38.445993,2.656982847280295
38.880411,25.107203645502224,38.880411,2.426152259088883
39.314829,24.974459298320493,39.314829,2.3707110497589117
39.749247000000004,25.37746057099878,39.749247000000004,2.129626416748038
40.183665000000005,25.225192080474976,40.183665000000005,2.991543033528756
40.618083,25.51623826673008,40.618083,1.9426111208379835
41.052501,25.474142213747484,41.052501,1.9534685016209012
41.48691900000001,25.166382438173628,41.48691900000001,1.6895085626636925
41.921337,24.559459645552714,41.921337,1.4782095841951257
42.355755,24.829445185156644,42.355755,1.5984842226264462
42.790173,25.08897060176228,42.790173,1.573038647567362
43.224591000000004,25.163482573647002,43.224591000000004,1.739858307688893
