bin_centers_min,f_min,bin_centers_max,f_max
0.217209,0.0,0.217209,0.0
0.6516270000000001,6.920563876781124,0.6516270000000001,1.105864255925077
1.086045,11.43867746374611,1.086045,3.704830832384004
1.5204630000000001,16.149421644171937,1.5204630000000001,5.492315529706544
1.9548809999999999,18.687439898932496,1.9548809999999999,5.685891976751599
2.389299,20.21185919743707,2.389299,6.071587276069064
2.823717,21.533076545615174,2.823717,6.9335099253603705
3.2581350000000002,22.7648731584884,3.2581350000000002,7.669013061420783
3.692553,24.652409373667197,3.692553,8.030702520348706
4.126971,25.587436729222347,4.126971,7.66221055265472
4.561388999999999,27.145571060020263,4.561388999999999,7.653267109444304
4.995807,28.681908068270175,4.995807,8.428104244457568
5.430225,29.269836461750007,5.430225,9.10958124874735
5.864643,29.00349486374718,5.864643,8.931028648352562
6.299061,30.179757478489492,6.299061,8.582814607818417
6.733479,29.88614058140735,6.733479,8.42360986567688
7.167897000000001,30.95972436319775,7.167897000000001,8.087983525498805
7.602315000000001,30.60705274730298,7.602315000000001,7.947585572649588
8.036733,30.552272862876443,8.036733,7.766956323978513
8.471151,30.48769077537832,8.471151,7.656664544021728
8.905569,30.501447035618135,8.905569,7.827275547481857
9.339987,30.346242994543154,9.339987,7.621181944387638
9.774405000000002,30.26356642906583,9.774405000000002,7.540823075578301
10.208823,29.928035814661083,10.208823,7.2919739171155635
10.643241000000002,29.651700137265728,10.643241000000002,7.182978127280469
11.077659,30.061089100387434,11.077659,7.33335686098814
11.512077,30.016259689047807,11.512077,6.89666368136403
11.946495,29.752042450879124,11.946495,6.840538157885492
12.380913000000001,29.600624337293937,12.380913000000001,6.940546444471109
12.815331000000002,29.443111802240388,12.815331000000002,6.641488225169302
13.249749000000001,29.305210011862467,13.249749000000001,6.535682734098862
13.684167,29.312381661205286,13.684167,6.462910152918969
14.118585,28.923996214638727,14.118585,6.398753040943108
14.553003,28.6602438115327,14.553003,6.348159550082974
