x_fit_1,y_fit_1,x_fit_2,y_fit_2
51.34669338677355,0.03046621834291137,51.34669338677355,0.07244381196697956
51.42284569138277,0.031030639801138973,51.42284569138277,0.07357345161204454
51.498997995991985,0.03161024075084659,51.498997995991985,0.07472261008296459
51.5751503006012,0.03220541032523925,51.5751503006012,0.07589157232952078
51.65130260521042,0.03281654657038194,51.65130260521042,0.07708062550747881
51.72745490981964,0.03344405658941618,51.72745490981964,0.07829005891693717
51.80360721442886,0.034088356685504806,51.80360721442886,0.0795201639368448
51.879759519038075,0.03474987250322544,51.879759519038075,0.08077123395558408
51.9559118236473,0.03542903916811309,51.9559118236473,0.08204356429751192
52.032064128256515,0.036126301424036604,52.032064128256515,0.0833374521453538
52.10821643286573,0.03684211376807459,52.10821643286573,0.08465319645834692
52.184368737474955,0.03757694058253544,52.184368737474955,0.08599109788602412
52.26052104208417,0.03833125626374784,52.26052104208417,0.0873514586775364
52.33667334669339,0.039105545347227044,52.33667334669339,0.08873458258640975
52.412825651302605,0.03990030262879899,52.412825651302605,0.09014077477063212
52.48897795591182,0.04071603328124444,52.48897795591182,0.09157034168796997
52.565130260521045,0.041553252966000744,52.565130260521045,0.09302359098641333
52.64128256513026,0.04241248793943553,52.64128256513026,0.09450083138965061
52.71743486973948,0.04329427515318361,52.71743486973948,0.09600237257747782
52.7935871743487,0.04419916234801085,52.7935871743487,0.09752852506104563
52.86973947895792,0.045127708140645456,52.86973947895792,0.09907960005285289
52.945891783567134,0.04608048210299089,52.945891783567134,0.10065590933139959
53.02204408817636,0.04705806483310575,53.02204408817636,0.10225776510041008
53.098196392785574,0.048061048017310634,53.098196392785574,0.10388547984254551
53.17434869739479,0.049090034482754674,53.17434869739479,0.1055393661675285
53.25050100200401,0.05014563823974352,53.25050100200401,0.10721973665460208
53.326653306613224,0.0512284845131048,53.326653306613224,0.10892690368925591
53.40280561122245,0.052339209761836945,53.40280561122245,0.11066117929415378
53.478957915831664,0.05347846168625746,53.478957915831664,0.11242287495420188
53.55511022044088,0.05464689922183978,53.55511022044088,0.11421230143570615
53.631262525050104,0.055845192518895255,53.631262525050104,0.11602976859956854
53.70741482965932,0.05707402290722966,53.70741482965932,0.11787558520848163
53.78356713426854,0.058334082844875276,53.78356713426854,0.11975005872808953
53.85971943887776,0.05962607584996749,53.85971943887776,0.12165349512208476
53.93587174348698,0.060950716414808884,53.93587174348698,0.12358619864122422
54.012024048096194,0.062308729901136825,54.012024048096194,0.12554847160625512
54.08817635270541,0.06370085241557921,54.08817635270541,0.1275406141847458
54.16432865731463,0.06512783066426107,54.16432865731463,0.12956292416183196
54.24048096192385,0.06659042178549736,54.24048096192385,0.13161569670489426
54.31663326653307,0.06808939315948227,54.31663326653307,0.1336992241221949
54.392785571142284,0.06962552219386683,54.392785571142284,0.13581379561551354
54.46893787575151,0.07119959608408973,54.46893787575151,0.13795969702682878
54.545090180360724,0.0728124115473123,54.545090180360724,0.14013721057910886
54.62124248496994,0.07446477452879141,54.62124248496994,0.14234661461128562
54.697394789579164,0.07615749987950562,54.697394789579164,0.1445881833074957
54.77354709418838,0.07789141100384313,54.77354709418838,0.14686218642068902
54.8496993987976,0.07966733947615057,54.8496993987976,0.1491688889907197
54.92585170340681,0.08148612462493317,54.92585170340681,0.1515085510570428
55.00200400801603,0.08334861308350025,55.00200400801603,0.1538814273661608
55.078156312625254,0.08525565830584883,55.078156312625254,0.15628776707397585
55.15430861723447,0.0872081200465865,55.15430861723447,0.15872781344321787
55.23046092184369,0.08920686380370783,55.23046092184369,0.16120180353614016
55.30661322645291,0.09125276022305115,55.30661322645291,0.1637099679026811
55.38276553106213,0.09334668446328873,55.38276553106213,0.16625253026431486
55.45891783567134,0.09548951552033173,55.45891783567134,0.16882970719382961
55.53507014028057,0.09768213551006136,55.53507014028057,0.17144170779128404
55.61122244488978,0.0999254289083425,55.61122244488978,0.17408873335641453
55.687374749499,0.10222028174732593,55.687374749499,0.17677097705778608
55.763527054108216,0.10456758076709469,55.763527054108216,0.17948862359898796
55.83967935871743,0.10696821252177992,55.83967935871743,0.18224184888220357
55.91583166332666,0.1094230624393413,55.91583166332666,0.1850308196694966
55.99198396793587,0.11193301383428557,55.99198396793587,0.1878556932421732
56.06813627254509,0.11449894687269249,56.06813627254509,0.19071661705860427
56.14428857715431,0.11712173748900896,56.14428857715431,0.19361372841090047
56.22044088176353,0.11980225625418565,56.22044088176353,0.19654715408085907
56.296593186372746,0.12254136719485242,56.296593186372746,0.1995170099956185
56.37274549098197,0.1253399265633497,56.37274549098197,0.2025234008834683
56.44889779559118,0.12819878155857928,56.44889779559118,0.20556641993028618
56.5250501002004,0.1311187689977935,56.5250501002004,0.2086461484370942
56.60120240480962,0.13410071393958495,56.60120240480962,0.21176265547922546
56.677354709418836,0.13714542825853973,56.677354709418836,0.21491599756763757
56.75350701402806,0.14025370917217456,56.75350701402806,0.21810621831289703
56.829659318637276,0.14342633772098898,56.829659318637276,0.22133334809239066
56.90581162324649,0.14666407720266839,56.90581162324649,0.22459740372133413
56.981963927855716,0.149967671561683,56.981963927855716,0.22789838812815194
57.05811623246493,0.1533378437357625,57.05811623246493,0.23123629003482604
57.13426853707415,0.15677529396096462,57.13426853707415,0.2346110836428218
57.21042084168337,0.16028069803729528,57.21042084168337,0.23802272832520277
57.28657314629258,0.16385470555710135,57.28657314629258,0.24147116832556645
57.362725450901806,0.16749793809872687,57.362725450901806,0.24495633246444037
57.43887775551102,0.17121098738817578,57.43887775551102,0.2484781338537745
57.51503006012024,0.17499441343183603,57.51503006012024,0.25203646962019394
57.59118236472946,0.17884874262357353,57.59118236472946,0.25563122063766
57.66733466933868,0.1827744658298146,57.66733466933868,0.2592622512702034
57.743486973947896,0.1867720364565258,57.743486973947896,0.2629294091253982
57.81963927855712,0.1908418685022864,57.81963927855712,0.26663252481923216
57.895791583166336,0.19498433460195472,57.895791583166336,0.27037141175304485
57.97194388777555,0.1991997640657229,57.97194388777555,0.2741458659031938
58.048096192384776,0.20348844091863832,58.048096192384776,0.2779556656241027
58.124248496993985,0.20785060194596294,58.124248496993985,0.28180057146534543
58.20040080160321,0.21228643475002795,58.20040080160321,0.285680326003414
58.276553106212425,0.21679607582448612,58.276553106212425,0.2895946536887912
58.35270541082164,0.22137960865216125,58.35270541082164,0.2935432607089684
